DATE_TIME,HIGH_USD-JPY,LOW_USD-JPY,OPEN_USD-JPY,CLOSE_USD-JPY,DIFF_USD-JPY
2019-01-18 03:45:00,109.396,109.335,109.37,109.355,-0.015000000000000568
2019-01-18 04:00:00,109.371,109.302,109.355,109.307,-0.04800000000000182
2019-01-18 04:15:00,109.354,109.268,109.307,109.345,0.0379999999999967
2019-01-18 04:30:00,109.348,109.309,109.345,109.328,-0.016999999999995907
2019-01-18 04:45:00,109.342,109.312,109.328,109.339,0.01099999999999568
2019-01-18 05:00:00,109.351,109.325,109.339,109.335,-0.0040000000000048885
2019-01-18 05:15:00,109.368,109.317,109.335,109.337,0.0020000000000095497
2019-01-18 05:30:00,109.356,109.32,109.338,109.35,0.012000000000000455
2019-01-18 05:45:00,109.369,109.33,109.351,109.368,0.016999999999995907
2019-01-18 06:00:00,109.367,109.328,109.367,109.344,-0.023000000000010346
2019-01-18 06:15:00,109.435,109.343,109.343,109.393,0.04999999999999716
2019-01-18 06:30:00,109.414,109.38,109.393,109.382,-0.01099999999999568
2019-01-18 06:45:00,109.383,109.365,109.382,109.375,-0.007000000000005002
2019-01-18 07:00:00,109.437,109.369,109.375,109.423,0.04800000000000182
2019-01-18 07:15:00,109.423,109.393,109.423,109.4,-0.022999999999996135
2019-01-18 07:30:00,109.416,109.38,109.403,109.394,-0.009000000000000341
2019-01-18 07:45:00,109.399,109.358,109.394,109.359,-0.0350000000000108
2019-01-18 08:00:00,109.382,109.302,109.359,109.332,-0.027000000000001023
2019-01-18 08:15:00,109.369,109.326,109.342,109.334,-0.007999999999995566
2019-01-18 08:30:00,109.387,109.333,109.334,109.383,0.04899999999999238
2019-01-18 08:45:00,109.395,109.358,109.385,109.389,0.003999999999990678
2019-01-18 09:00:00,109.459,109.378,109.389,109.452,0.06300000000000239
2019-01-18 09:15:00,109.455,109.396,109.452,109.422,-0.030000000000001137
2019-01-18 09:30:00,109.459,109.382,109.421,109.407,-0.014000000000010004
2019-01-18 09:45:00,109.411,109.357,109.407,109.364,-0.042999999999992156
2019-01-18 10:00:00,109.435,109.345,109.364,109.395,0.0309999999999917
2019-01-18 10:15:00,109.442,109.395,109.395,109.437,0.04200000000000159
2019-01-18 10:30:00,109.494,109.437,109.437,109.477,0.04000000000000625
2019-01-18 10:45:00,109.483,109.441,109.477,109.48,0.0030000000000001137
2019-01-18 11:00:00,109.554,109.46,109.48,109.526,0.04599999999999227
2019-01-18 11:15:00,109.593,109.525,109.527,109.567,0.03999999999999204
2019-01-18 11:30:00,109.587,109.541,109.567,109.566,-0.000999999999990564
2019-01-18 11:45:00,109.592,109.552,109.566,109.566,0.0
2019-01-18 12:00:00,109.567,109.47,109.566,109.495,-0.07099999999999795
2019-01-18 12:15:00,109.495,109.424,109.495,109.456,-0.03900000000000148
2019-01-18 12:30:00,109.456,109.41,109.456,109.417,-0.03900000000000148
2019-01-18 12:45:00,109.431,109.376,109.417,109.389,-0.028000000000005798
2019-01-18 13:00:00,109.443,109.382,109.389,109.418,0.029000000000010573
2019-01-18 13:15:00,109.438,109.397,109.418,109.436,0.018000000000000682
2019-01-18 13:30:00,109.468,109.43,109.436,109.451,0.014999999999986358
2019-01-18 13:45:00,109.519,109.442,109.451,109.504,0.05300000000001148
2019-01-18 14:00:00,109.535,109.484,109.504,109.503,-0.0010000000000047748
2019-01-18 14:15:00,109.503,109.394,109.503,109.436,-0.06699999999999307
2019-01-18 14:30:00,109.45,109.427,109.436,109.436,0.0
2019-01-18 14:45:00,109.438,109.339,109.436,109.372,-0.06400000000000716
2019-01-18 15:00:00,109.448,109.37,109.372,109.434,0.06199999999999761
2019-01-18 15:15:00,109.434,109.38,109.434,109.402,-0.031999999999996476
2019-01-18 15:30:00,109.43,109.34,109.402,109.389,-0.01300000000000523
2019-01-18 15:45:00,109.445,109.37,109.389,109.425,0.036000000000001364
2019-01-18 16:00:00,109.477,109.412,109.425,109.448,0.022999999999996135
2019-01-18 16:15:00,109.545,109.448,109.448,109.523,0.07500000000000284
2019-01-18 16:30:00,109.532,109.44,109.523,109.459,-0.06399999999999295
2019-01-18 16:45:00,109.522,109.427,109.459,109.52,0.06099999999999284
2019-01-18 17:00:00,109.52,109.398,109.52,109.407,-0.11299999999999955
2019-01-18 17:15:00,109.687,109.406,109.407,109.61,0.20300000000000296
2019-01-18 17:30:00,109.696,109.59,109.61,109.69,0.0799999999999983
2019-01-18 17:45:00,109.705,109.629,109.69,109.681,-0.009000000000000341
2019-01-18 18:00:00,109.686,109.644,109.681,109.68,-0.000999999999990564
2019-01-18 18:15:00,109.773,109.664,109.68,109.755,0.07499999999998863
2019-01-18 18:30:00,109.762,109.715,109.755,109.717,-0.0379999999999967
2019-01-18 18:45:00,109.796,109.702,109.717,109.793,0.07600000000000762
2019-01-18 19:00:00,109.797,109.747,109.795,109.773,-0.02200000000000557
2019-01-18 19:15:00,109.812,109.768,109.773,109.812,0.03900000000000148
2019-01-18 19:30:00,109.859,109.812,109.812,109.851,0.03900000000000148
2019-01-18 19:45:00,109.854,109.814,109.851,109.838,-0.01300000000000523
2019-01-18 20:00:00,109.889,109.753,109.837,109.761,-0.07600000000000762
2019-01-18 20:15:00,109.794,109.731,109.761,109.747,-0.013999999999995794
2019-01-18 20:30:00,109.757,109.713,109.747,109.744,-0.0030000000000001137
2019-01-18 20:45:00,109.763,109.731,109.744,109.762,0.018000000000000682
2019-01-18 21:00:00,109.786,109.743,109.762,109.749,-0.01300000000000523
2019-01-18 21:15:00,109.756,109.679,109.749,109.691,-0.057999999999992724
2019-01-18 21:30:00,109.701,109.649,109.692,109.656,-0.03599999999998715
2019-01-18 21:45:00,109.78,109.654,109.656,109.772,0.11599999999999966
2019-01-18 22:00:00,109.783,109.745,109.772,109.782,0.009999999999990905
2019-01-18 22:15:00,109.787,109.758,109.782,109.76,-0.02199999999999136
2019-01-18 22:30:00,109.795,109.759,109.761,109.774,0.01300000000000523
2019-01-18 22:45:00,109.779,109.723,109.774,109.743,-0.03100000000000591
2019-01-18 23:00:00,109.747,109.705,109.743,109.719,-0.02400000000000091
2019-01-18 23:15:00,109.72,109.695,109.719,109.704,-0.015000000000000568
2019-01-18 23:30:00,109.751,109.695,109.704,109.75,0.04600000000000648
2019-01-18 23:45:00,109.775,109.722,109.754,109.774,0.01999999999999602
2019-01-21 00:00:00,109.752,109.692,109.713,109.725,0.012000000000000455
2019-01-21 00:15:00,109.756,109.7,109.721,109.74,0.018999999999991246
2019-01-21 00:30:00,109.761,109.701,109.738,109.741,0.0030000000000001137
2019-01-21 00:45:00,109.747,109.723,109.741,109.73,-0.01099999999999568
2019-01-21 01:00:00,109.749,109.699,109.73,109.724,-0.006000000000000227
2019-01-21 01:15:00,109.723,109.674,109.723,109.714,-0.009000000000000341
2019-01-21 01:30:00,109.757,109.707,109.714,109.71,-0.0040000000000048885
2019-01-21 01:45:00,109.71,109.655,109.709,109.679,-0.030000000000001137
2019-01-21 02:00:00,109.696,109.593,109.679,109.635,-0.04399999999999693
2019-01-21 02:15:00,109.642,109.586,109.634,109.63,-0.0040000000000048885
2019-01-21 02:30:00,109.673,109.629,109.63,109.662,0.03200000000001069
2019-01-21 02:45:00,109.69,109.614,109.662,109.626,-0.036000000000001364
2019-01-21 03:00:00,109.63,109.483,109.626,109.505,-0.12100000000000932
2019-01-21 03:15:00,109.531,109.472,109.505,109.527,0.02200000000000557
2019-01-21 03:30:00,109.579,109.519,109.527,109.56,0.03300000000000125
2019-01-21 03:45:00,109.561,109.511,109.561,109.518,-0.043000000000006366
2019-01-21 04:00:00,109.622,109.509,109.518,109.602,0.08400000000000318
2019-01-21 04:15:00,109.616,109.554,109.602,109.611,0.009000000000000341
2019-01-21 04:30:00,109.663,109.611,109.611,109.642,0.0309999999999917
2019-01-21 04:45:00,109.719,109.632,109.642,109.701,0.0589999999999975
2019-01-21 05:00:00,109.702,109.658,109.702,109.675,-0.027000000000001023
2019-01-21 05:15:00,109.694,109.646,109.675,109.646,-0.028999999999996362
2019-01-21 05:30:00,109.649,109.629,109.646,109.644,-0.001999999999995339
2019-01-21 05:45:00,109.659,109.621,109.643,109.631,-0.012000000000000455
2019-01-21 06:00:00,109.641,109.589,109.631,109.609,-0.02200000000000557
2019-01-21 06:15:00,109.615,109.59,109.607,109.606,-0.0010000000000047748
2019-01-21 06:30:00,109.609,109.584,109.606,109.591,-0.015000000000000568
2019-01-21 06:45:00,109.591,109.56,109.591,109.587,-0.003999999999990678
2019-01-21 07:00:00,109.597,109.565,109.587,109.583,-0.0040000000000048885
2019-01-21 07:15:00,109.595,109.579,109.583,109.586,0.0030000000000001137
2019-01-21 07:30:00,109.593,109.544,109.586,109.565,-0.021000000000000796
2019-01-21 07:45:00,109.581,109.528,109.565,109.551,-0.013999999999995794
2019-01-21 08:00:00,109.573,109.541,109.549,109.562,0.012999999999991019
2019-01-21 08:15:00,109.574,109.549,109.562,109.561,-0.000999999999990564
2019-01-21 08:30:00,109.561,109.535,109.561,109.544,-0.017000000000010118
2019-01-21 08:45:00,109.572,109.535,109.544,109.555,0.01100000000000989
2019-01-21 09:00:00,109.585,109.517,109.555,109.541,-0.014000000000010004
2019-01-21 09:15:00,109.56,109.509,109.541,109.534,-0.006999999999990791
2019-01-21 09:30:00,109.564,109.525,109.536,109.548,0.012000000000000455
2019-01-21 09:45:00,109.58,109.529,109.548,109.579,0.0309999999999917
2019-01-21 10:00:00,109.613,109.573,109.578,109.588,0.009999999999990905
2019-01-21 10:15:00,109.644,109.583,109.587,109.644,0.05700000000000216
2019-01-21 10:30:00,109.644,109.612,109.644,109.624,-0.020000000000010232
2019-01-21 10:45:00,109.664,109.623,109.624,109.624,0.0
2019-01-21 11:00:00,109.629,109.582,109.625,109.592,-0.03300000000000125
2019-01-21 11:15:00,109.645,109.589,109.592,109.643,0.05100000000000193
2019-01-21 11:30:00,109.649,109.62,109.642,109.642,0.0
2019-01-21 11:45:00,109.678,109.636,109.642,109.672,0.030000000000001137
2019-01-21 12:00:00,109.676,109.651,109.672,109.652,-0.01999999999999602
2019-01-21 12:15:00,109.663,109.633,109.652,109.648,-0.0040000000000048885
2019-01-21 12:30:00,109.659,109.61,109.648,109.614,-0.033999999999991815
2019-01-21 12:45:00,109.632,109.59,109.614,109.605,-0.009000000000000341
2019-01-21 13:00:00,109.618,109.599,109.605,109.614,0.009000000000000341
2019-01-21 13:15:00,109.618,109.599,109.614,109.612,-0.0020000000000095497
2019-01-21 13:30:00,109.612,109.562,109.612,109.585,-0.027000000000001023
2019-01-21 13:45:00,109.6,109.573,109.585,109.598,0.01300000000000523
2019-01-21 14:00:00,109.643,109.593,109.598,109.641,0.043000000000006366
2019-01-21 14:15:00,109.649,109.623,109.641,109.636,-0.005000000000009663
2019-01-21 14:30:00,109.654,109.621,109.636,109.642,0.006000000000000227
2019-01-21 14:45:00,109.654,109.629,109.642,109.64,-0.001999999999995339
2019-01-21 15:00:00,109.669,109.639,109.64,109.663,0.022999999999996135
2019-01-21 15:15:00,109.684,109.653,109.663,109.673,0.010000000000005116
2019-01-21 15:30:00,109.683,109.662,109.673,109.663,-0.010000000000005116
2019-01-21 15:45:00,109.674,109.649,109.663,109.669,0.006000000000000227
2019-01-21 16:00:00,109.688,109.655,109.669,109.685,0.016000000000005343
2019-01-21 16:15:00,109.688,109.676,109.685,109.681,-0.0040000000000048885
2019-01-21 16:30:00,109.685,109.626,109.681,109.639,-0.04200000000000159
2019-01-21 16:45:00,109.659,109.635,109.639,109.656,0.017000000000010118
2019-01-21 17:00:00,109.657,109.629,109.656,109.636,-0.020000000000010232
2019-01-21 17:15:00,109.654,109.635,109.636,109.649,0.01300000000000523
2019-01-21 17:30:00,109.665,109.632,109.649,109.645,-0.0040000000000048885
2019-01-21 17:45:00,109.672,109.601,109.645,109.621,-0.02400000000000091
2019-01-21 18:00:00,109.629,109.591,109.619,109.616,-0.0030000000000001137
2019-01-21 18:15:00,109.644,109.614,109.616,109.632,0.016000000000005343
2019-01-21 18:30:00,109.654,109.608,109.632,109.615,-0.017000000000010118
2019-01-21 18:45:00,109.627,109.607,109.614,109.612,-0.0020000000000095497
2019-01-21 19:00:00,109.629,109.612,109.612,109.629,0.017000000000010118
2019-01-21 19:15:00,109.648,109.628,109.629,109.631,0.001999999999995339
2019-01-21 19:30:00,109.657,109.629,109.631,109.646,0.015000000000000568
2019-01-21 19:45:00,109.655,109.632,109.646,109.634,-0.012000000000000455
2019-01-21 20:00:00,109.652,109.628,109.634,109.651,0.016999999999995907
2019-01-21 20:15:00,109.667,109.644,109.651,109.647,-0.003999999999990678
2019-01-21 20:30:00,109.654,109.606,109.647,109.64,-0.007000000000005002
2019-01-21 20:45:00,109.658,109.629,109.64,109.641,0.0010000000000047748
2019-01-21 21:00:00,109.648,109.64,109.641,109.645,0.003999999999990678
2019-01-21 21:15:00,109.653,109.635,109.645,109.646,0.0010000000000047748
2019-01-21 21:30:00,109.654,109.636,109.646,109.643,-0.0030000000000001137
2019-01-21 21:45:00,109.646,109.64,109.643,109.642,-0.0010000000000047748
2019-01-21 22:00:00,109.656,109.635,109.642,109.649,0.007000000000005002
2019-01-21 22:15:00,109.655,109.639,109.649,109.652,0.0030000000000001137
2019-01-21 22:30:00,109.658,109.637,109.652,109.651,-0.0010000000000047748
2019-01-21 22:45:00,109.682,109.65,109.651,109.678,0.027000000000001023
2019-01-21 23:00:00,109.68,109.657,109.679,109.66,-0.019000000000005457
2019-01-21 23:15:00,109.676,109.651,109.66,109.666,0.006000000000000227
2019-01-21 23:30:00,109.672,109.658,109.666,109.672,0.006000000000000227
2019-01-21 23:45:00,109.674,109.648,109.673,109.655,-0.018000000000000682
2019-01-22 00:00:00,109.671,109.619,109.656,109.656,0.0
2019-01-22 00:15:00,109.66,109.589,109.655,109.626,-0.028999999999996362
2019-01-22 00:30:00,109.641,109.596,109.627,109.615,-0.012000000000000455
2019-01-22 00:45:00,109.636,109.615,109.615,109.632,0.017000000000010118
2019-01-22 01:00:00,109.681,109.615,109.634,109.679,0.045000000000001705
2019-01-22 01:15:00,109.681,109.644,109.679,109.665,-0.013999999999995794
2019-01-22 01:30:00,109.679,109.655,109.665,109.659,-0.006000000000000227
2019-01-22 01:45:00,109.679,109.65,109.659,109.671,0.012000000000000455
2019-01-22 02:00:00,109.692,109.617,109.671,109.659,-0.012000000000000455
2019-01-22 02:15:00,109.661,109.6,109.659,109.627,-0.03200000000001069
2019-01-22 02:30:00,109.627,109.57,109.627,109.617,-0.009999999999990905
2019-01-22 02:45:00,109.646,109.594,109.617,109.613,-0.0040000000000048885
2019-01-22 03:00:00,109.615,109.55,109.614,109.599,-0.015000000000000568
2019-01-22 03:15:00,109.629,109.565,109.599,109.587,-0.012000000000000455
2019-01-22 03:30:00,109.616,109.585,109.587,109.606,0.018999999999991246
2019-01-22 03:45:00,109.639,109.602,109.605,109.628,0.022999999999996135
2019-01-22 04:00:00,109.643,109.59,109.628,109.59,-0.0379999999999967
2019-01-22 04:15:00,109.625,109.589,109.59,109.612,0.02199999999999136
2019-01-22 04:30:00,109.631,109.584,109.612,109.585,-0.027000000000001023
2019-01-22 04:45:00,109.59,109.491,109.585,109.512,-0.07299999999999329
2019-01-22 05:00:00,109.544,109.491,109.512,109.538,0.02599999999999625
2019-01-22 05:15:00,109.539,109.51,109.538,109.526,-0.012000000000000455
2019-01-22 05:30:00,109.526,109.425,109.526,109.432,-0.09399999999999409
2019-01-22 05:45:00,109.467,109.42,109.432,109.445,0.012999999999991019
2019-01-22 06:00:00,109.446,109.408,109.445,109.418,-0.026999999999986812
2019-01-22 06:15:00,109.44,109.418,109.418,109.433,0.015000000000000568
2019-01-22 06:30:00,109.471,109.433,109.433,109.447,0.013999999999995794
2019-01-22 06:45:00,109.471,109.444,109.447,109.467,0.01999999999999602
2019-01-22 07:00:00,109.468,109.432,109.467,109.444,-0.022999999999996135
2019-01-22 07:15:00,109.474,109.419,109.444,109.433,-0.01099999999999568
2019-01-22 07:30:00,109.433,109.383,109.432,109.406,-0.02599999999999625
2019-01-22 07:45:00,109.43,109.395,109.406,109.429,0.022999999999996135
2019-01-22 08:00:00,109.429,109.41,109.429,109.427,-0.001999999999995339
2019-01-22 08:15:00,109.443,109.4,109.427,109.428,0.000999999999990564
2019-01-22 08:30:00,109.437,109.401,109.429,109.434,0.0049999999999954525
2019-01-22 08:45:00,109.475,109.43,109.434,109.457,0.022999999999996135
2019-01-22 09:00:00,109.465,109.384,109.457,109.384,-0.07299999999999329
2019-01-22 09:15:00,109.41,109.353,109.384,109.403,0.019000000000005457
2019-01-22 09:30:00,109.432,109.383,109.403,109.422,0.018999999999991246
2019-01-22 09:45:00,109.452,109.394,109.422,109.423,0.0010000000000047748
2019-01-22 10:00:00,109.431,109.321,109.424,109.388,-0.036000000000001364
2019-01-22 10:15:00,109.418,109.342,109.388,109.39,0.001999999999995339
2019-01-22 10:30:00,109.441,109.39,109.39,109.43,0.04000000000000625
2019-01-22 10:45:00,109.447,109.406,109.43,109.416,-0.014000000000010004
2019-01-22 11:00:00,109.476,109.414,109.416,109.443,0.027000000000001023
2019-01-22 11:15:00,109.466,109.417,109.443,109.428,-0.015000000000000568
2019-01-22 11:30:00,109.469,109.427,109.428,109.456,0.028000000000005798
2019-01-22 11:45:00,109.47,109.446,109.456,109.463,0.006999999999990791
2019-01-22 12:00:00,109.502,109.453,109.463,109.465,0.0020000000000095497
2019-01-22 12:15:00,109.479,109.447,109.465,109.447,-0.018000000000000682
2019-01-22 12:30:00,109.449,109.428,109.447,109.43,-0.016999999999995907
2019-01-22 12:45:00,109.459,109.429,109.43,109.447,0.016999999999995907
2019-01-22 13:00:00,109.453,109.435,109.447,109.436,-0.01099999999999568
2019-01-22 13:15:00,109.454,109.412,109.436,109.416,-0.020000000000010232
2019-01-22 13:30:00,109.416,109.384,109.416,109.402,-0.013999999999995794
2019-01-22 13:45:00,109.443,109.379,109.402,109.442,0.03999999999999204
2019-01-22 14:00:00,109.457,109.431,109.442,109.447,0.005000000000009663
2019-01-22 14:15:00,109.468,109.443,109.447,109.443,-0.0040000000000048885
2019-01-22 14:30:00,109.462,109.439,109.443,109.441,-0.001999999999995339
2019-01-22 14:45:00,109.448,109.41,109.441,109.423,-0.018000000000000682
2019-01-22 15:00:00,109.44,109.408,109.423,109.426,0.0030000000000001137
2019-01-22 15:15:00,109.451,109.417,109.426,109.427,0.0010000000000047748
2019-01-22 15:30:00,109.433,109.371,109.426,109.401,-0.025000000000005684
2019-01-22 15:45:00,109.473,109.395,109.401,109.444,0.043000000000006366
2019-01-22 16:00:00,109.452,109.397,109.443,109.421,-0.02199999999999136
2019-01-22 16:15:00,109.445,109.409,109.42,109.426,0.006000000000000227
2019-01-22 16:30:00,109.45,109.395,109.426,109.421,-0.0049999999999954525
2019-01-22 16:45:00,109.427,109.367,109.42,109.406,-0.013999999999995794
2019-01-22 17:00:00,109.406,109.283,109.406,109.319,-0.0870000000000033
2019-01-22 17:15:00,109.417,109.307,109.319,109.409,0.09000000000000341
2019-01-22 17:30:00,109.462,109.399,109.409,109.444,0.03499999999999659
2019-01-22 17:45:00,109.452,109.407,109.444,109.429,-0.015000000000000568
2019-01-22 18:00:00,109.465,109.38,109.429,109.403,-0.02599999999999625
2019-01-22 18:15:00,109.43,109.398,109.404,109.401,-0.0030000000000001137
2019-01-22 18:30:00,109.425,109.364,109.401,109.368,-0.03300000000000125
2019-01-22 18:45:00,109.392,109.34,109.368,109.344,-0.02400000000000091
2019-01-22 19:00:00,109.375,109.323,109.343,109.358,0.015000000000000568
2019-01-22 19:15:00,109.374,109.347,109.358,109.352,-0.006000000000000227
2019-01-22 19:30:00,109.355,109.281,109.352,109.341,-0.01100000000000989
2019-01-22 19:45:00,109.364,109.317,109.341,109.322,-0.018999999999991246
2019-01-22 20:00:00,109.324,109.148,109.321,109.176,-0.14499999999999602
2019-01-22 20:15:00,109.23,109.144,109.176,109.211,0.03499999999999659
2019-01-22 20:30:00,109.227,109.184,109.211,109.217,0.006000000000000227
2019-01-22 20:45:00,109.252,109.207,109.217,109.24,0.022999999999996135
2019-01-22 21:00:00,109.245,109.209,109.239,109.211,-0.028000000000005798
2019-01-22 21:15:00,109.25,109.21,109.212,109.224,0.012000000000000455
2019-01-22 21:30:00,109.27,109.221,109.224,109.248,0.02400000000000091
2019-01-22 21:45:00,109.296,109.229,109.248,109.291,0.042999999999992156
2019-01-22 22:00:00,109.302,109.244,109.292,109.286,-0.006000000000000227
2019-01-22 22:15:00,109.325,109.281,109.285,109.313,0.028000000000005798
2019-01-22 22:30:00,109.387,109.27,109.312,109.356,0.04399999999999693
2019-01-22 22:45:00,109.411,109.32,109.356,109.41,0.054000000000002046
2019-01-22 23:00:00,109.442,109.394,109.41,109.407,-0.0030000000000001137
2019-01-22 23:15:00,109.409,109.346,109.407,109.37,-0.03699999999999193
2019-01-22 23:30:00,109.394,109.364,109.37,109.381,0.01099999999999568
2019-01-22 23:45:00,109.375,109.338,109.367,109.365,-0.0020000000000095497
2019-01-23 00:00:00,109.381,109.346,109.363,109.361,-0.001999999999995339
2019-01-23 00:15:00,109.362,109.313,109.361,109.327,-0.034000000000006025
2019-01-23 00:30:00,109.359,109.318,109.327,109.352,0.025000000000005684
2019-01-23 00:45:00,109.353,109.321,109.352,109.33,-0.02200000000000557
2019-01-23 01:00:00,109.35,109.32,109.331,109.343,0.012000000000000455
2019-01-23 01:15:00,109.362,109.339,109.343,109.357,0.013999999999995794
2019-01-23 01:30:00,109.364,109.336,109.357,109.341,-0.016000000000005343
2019-01-23 01:45:00,109.375,109.33,109.341,109.356,0.015000000000000568
2019-01-23 02:00:00,109.421,109.354,109.356,109.405,0.049000000000006594
2019-01-23 02:15:00,109.422,109.373,109.405,109.421,0.016000000000005343
2019-01-23 02:30:00,109.475,109.42,109.421,109.451,0.029999999999986926
2019-01-23 02:45:00,109.473,109.426,109.451,109.426,-0.024999999999991473
2019-01-23 03:00:00,109.578,109.426,109.426,109.572,0.1460000000000008
2019-01-23 03:15:00,109.601,109.523,109.572,109.55,-0.02200000000000557
2019-01-23 03:30:00,109.6,109.544,109.551,109.59,0.03900000000000148
2019-01-23 03:45:00,109.689,109.581,109.591,109.658,0.06700000000000728
2019-01-23 04:00:00,109.673,109.624,109.658,109.634,-0.02400000000000091
2019-01-23 04:15:00,109.673,109.633,109.634,109.635,0.0010000000000047748
2019-01-23 04:30:00,109.678,109.631,109.635,109.675,0.03999999999999204
2019-01-23 04:45:00,109.687,109.613,109.675,109.631,-0.04399999999999693
2019-01-23 05:00:00,109.794,109.622,109.631,109.737,0.10599999999999454
2019-01-23 05:15:00,109.762,109.701,109.737,109.715,-0.02199999999999136
2019-01-23 05:30:00,109.723,109.675,109.714,109.699,-0.015000000000000568
2019-01-23 05:45:00,109.713,109.683,109.699,109.699,0.0
2019-01-23 06:00:00,109.724,109.658,109.7,109.679,-0.021000000000000796
2019-01-23 06:15:00,109.679,109.653,109.679,109.654,-0.025000000000005684
2019-01-23 06:30:00,109.669,109.63,109.654,109.63,-0.02400000000000091
2019-01-23 06:45:00,109.7,109.627,109.63,109.692,0.06199999999999761
2019-01-23 07:00:00,109.703,109.633,109.692,109.645,-0.046999999999997044
2019-01-23 07:15:00,109.652,109.629,109.645,109.631,-0.013999999999995794
2019-01-23 07:30:00,109.643,109.589,109.631,109.616,-0.015000000000000568
2019-01-23 07:45:00,109.637,109.591,109.615,109.622,0.007000000000005002
2019-01-23 08:00:00,109.658,109.623,109.623,109.634,0.01099999999999568
2019-01-23 08:15:00,109.676,109.63,109.634,109.665,0.03100000000000591
2019-01-23 08:30:00,109.69,109.653,109.665,109.672,0.006999999999990791
2019-01-23 08:45:00,109.678,109.641,109.672,109.655,-0.016999999999995907
2019-01-23 09:00:00,109.719,109.65,109.655,109.659,0.0040000000000048885
2019-01-23 09:15:00,109.671,109.627,109.659,109.629,-0.030000000000001137
2019-01-23 09:30:00,109.653,109.609,109.629,109.636,0.006999999999990791
2019-01-23 09:45:00,109.668,109.622,109.636,109.625,-0.01099999999999568
2019-01-23 10:00:00,109.642,109.529,109.625,109.552,-0.07299999999999329
2019-01-23 10:15:00,109.595,109.551,109.552,109.578,0.02599999999999625
2019-01-23 10:30:00,109.599,109.554,109.578,109.594,0.015999999999991132
2019-01-23 10:45:00,109.601,109.545,109.594,109.56,-0.033999999999991815
2019-01-23 11:00:00,109.619,109.558,109.56,109.602,0.04200000000000159
2019-01-23 11:15:00,109.639,109.601,109.601,109.631,0.030000000000001137
2019-01-23 11:30:00,109.665,109.618,109.631,109.652,0.021000000000000796
2019-01-23 11:45:00,109.68,109.647,109.652,109.664,0.012000000000000455
2019-01-23 12:00:00,109.702,109.661,109.664,109.667,0.0030000000000001137
2019-01-23 12:15:00,109.708,109.667,109.667,109.701,0.033999999999991815
2019-01-23 12:30:00,109.703,109.649,109.7,109.653,-0.046999999999997044
2019-01-23 12:45:00,109.673,109.629,109.653,109.63,-0.023000000000010346
2019-01-23 13:00:00,109.645,109.588,109.629,109.588,-0.04100000000001103
2019-01-23 13:15:00,109.625,109.587,109.588,109.622,0.034000000000006025
2019-01-23 13:30:00,109.678,109.62,109.622,109.662,0.04000000000000625
2019-01-23 13:45:00,109.668,109.651,109.662,109.653,-0.009000000000000341
2019-01-23 14:00:00,109.675,109.648,109.653,109.672,0.018999999999991246
2019-01-23 14:15:00,109.676,109.646,109.672,109.661,-0.01099999999999568
2019-01-23 14:30:00,109.662,109.618,109.661,109.643,-0.018000000000000682
2019-01-23 14:45:00,109.664,109.63,109.643,109.642,-0.0010000000000047748
2019-01-23 15:00:00,109.701,109.638,109.642,109.698,0.055999999999997385
2019-01-23 15:15:00,109.758,109.698,109.698,109.732,0.034000000000006025
2019-01-23 15:30:00,109.794,109.699,109.732,109.779,0.046999999999997044
2019-01-23 15:45:00,109.866,109.762,109.779,109.842,0.06300000000000239
2019-01-23 16:00:00,109.997,109.819,109.842,109.947,0.10500000000000398
2019-01-23 16:15:00,109.96,109.884,109.947,109.899,-0.04800000000000182
2019-01-23 16:30:00,109.972,109.887,109.899,109.891,-0.007999999999995566
2019-01-23 16:45:00,109.923,109.862,109.889,109.876,-0.012999999999991019
2019-01-23 17:00:00,109.89,109.806,109.876,109.809,-0.06700000000000728
2019-01-23 17:15:00,109.838,109.746,109.81,109.773,-0.03700000000000614
2019-01-23 17:30:00,109.793,109.648,109.773,109.655,-0.117999999999995
2019-01-23 17:45:00,109.698,109.6,109.655,109.638,-0.016999999999995907
2019-01-23 18:00:00,109.66,109.575,109.638,109.623,-0.015000000000000568
2019-01-23 18:15:00,109.625,109.499,109.623,109.532,-0.09100000000000819
2019-01-23 18:30:00,109.553,109.46,109.532,109.478,-0.054000000000002046
2019-01-23 18:45:00,109.49,109.392,109.478,109.443,-0.03499999999999659
2019-01-23 19:00:00,109.459,109.392,109.442,109.447,0.005000000000009663
2019-01-23 19:15:00,109.501,109.412,109.447,109.464,0.016999999999995907
2019-01-23 19:30:00,109.498,109.422,109.465,109.463,-0.0020000000000095497
2019-01-23 19:45:00,109.487,109.45,109.463,109.46,-0.0030000000000001137
2019-01-23 20:00:00,109.505,109.438,109.458,109.493,0.03499999999999659
2019-01-23 20:15:00,109.56,109.493,109.493,109.521,0.028000000000005798
2019-01-23 20:30:00,109.602,109.52,109.521,109.589,0.06799999999999784
2019-01-23 20:45:00,109.59,109.554,109.589,109.559,-0.030000000000001137
2019-01-23 21:00:00,109.625,109.559,109.559,109.578,0.019000000000005457
2019-01-23 21:15:00,109.604,109.539,109.578,109.596,0.018000000000000682
2019-01-23 21:30:00,109.596,109.545,109.596,109.563,-0.03300000000000125
2019-01-23 21:45:00,109.596,109.544,109.563,109.589,0.02599999999999625
